2.16.103.82,192.168.1.10,6,59,56,DF,443.0,62155.0,2025-02-07 04:09:27+03:00,146.85714285714286,1,0.0
2.16.103.82,192.168.1.10,6,59,865,DF,443.0,62155.0,2025-02-07 04:09:28+03:00,345.0,1,0.0
2.16.103.82,192.168.1.10,6,59,85,DF,443.0,62155.0,2025-02-07 04:09:28+03:00,345.0,1,0.0
2.16.103.82,192.168.1.10,6,59,85,DF,443.0,62155.0,2025-02-07 04:09:28+03:00,345.0,1,0.0
34.237.73.95,192.168.1.10,6,113,66,DF,443.0,60396.0,2025-02-07 04:09:28+03:00,66.0,1,0.0
192.168.1.10,35.174.127.31,6,128,54,DF,60898.0,443.0,2025-02-07 04:09:28+03:00,178.0,2,0.0
34.237.73.95,192.168.1.10,6,115,315,DF,443.0,61774.0,2025-02-07 04:09:32+03:00,228.33333333333334,2,5.0
2.16.103.82,192.168.1.10,6,59,78,DF,443.0,62155.0,2025-02-07 04:09:37+03:00,69.0,1,0.0
2.16.103.82,192.168.1.10,6,59,60,DF,443.0,62155.0,2025-02-07 04:09:37+03:00,69.0,1,0.0
34.237.73.95,192.168.1.10,6,115,56,DF,443.0,56621.0,2025-02-07 04:09:37+03:00,228.33333333333334,2,5.0
20.238.236.234,192.168.1.10,6,50,66,DF,443.0,56626.0,2025-02-07 04:09:40+03:00,66.0,1,0.0
148.251.1.246,192.168.1.10,6,56,66,DF,443.0,62176.0,2025-02-07 04:13:36+03:00,770.8,1,0.0
148.251.1.246,192.168.1.10,6,56,60,DF,443.0,62176.0,2025-02-07 04:13:36+03:00,770.8,1,0.0
148.251.1.246,192.168.1.10,6,56,56,DF,443.0,62176.0,2025-02-07 04:13:36+03:00,770.8,1,0.0
148.251.1.246,192.168.1.10,6,56,2974,DF,443.0,62176.0,2025-02-07 04:13:36+03:00,770.8,1,0.0
148.251.1.246,192.168.1.10,6,56,698,DF,443.0,62176.0,2025-02-07 04:13:36+03:00,770.8,1,0.0
34.237.73.95,192.168.1.10,6,118,313,DF,443.0,56621.0,2025-02-07 04:13:37+03:00,315.0,2,3.0
149.154.167.51,192.168.1.10,6,53,143,DF,443.0,53258.0,2025-02-07 04:13:38+03:00,143.0,1,0.0
20.238.236.234,192.168.1.10,6,50,66,DF,443.0,56626.0,2025-02-07 04:13:40+03:00,66.0,1,0.0
185.137.235.79,192.168.1.10,6,56,66,DF,443.0,56622.0,2025-02-07 04:13:40+03:00,66.0,1,0.0
34.237.73.95,192.168.1.10,6,118,317,DF,443.0,60373.0,2025-02-07 04:13:40+03:00,315.0,2,3.0
91.105.192.100,192.168.1.10,6,56,56,DF,80.0,61729.0,2025-02-07 04:13:42+03:00,133.33333333333334,1,0.0
91.105.192.100,192.168.1.10,6,56,56,DF,80.0,61729.0,2025-02-07 04:13:42+03:00,133.33333333333334,1,0.0
192.168.1.10,148.251.1.246,6,128,54,DF,62176.0,443.0,2025-02-07 04:13:42+03:00,165.57142857142858,2,0.0
148.251.1.246,192.168.1.10,6,56,60,DF,443.0,62176.0,2025-02-07 04:13:42+03:00,60.0,1,0.0
192.168.1.10,148.251.1.246,6,128,54,DF,62176.0,443.0,2025-02-07 04:13:42+03:00,165.57142857142858,2,0.0
34.237.73.95,192.168.1.10,6,118,316,DF,443.0,60377.0,2025-02-07 04:13:43+03:00,314.3333333333333,3,10.0
35.174.127.31,192.168.1.10,6,115,316,DF,443.0,60898.0,2025-02-07 04:13:44+03:00,316.0,1,0.0
4.207.247.138,192.168.1.10,6,110,229,DF,443.0,60411.0,2025-02-07 04:13:48+03:00,229.0,1,0.0
192.168.1.10,4.207.247.138,6,128,54,DF,60411.0,443.0,2025-02-07 04:13:48+03:00,154.2,1,0.0
34.237.73.95,192.168.1.10,6,118,314,DF,443.0,61774.0,2025-02-07 04:13:48+03:00,314.3333333333333,3,10.0
185.137.235.79,192.168.1.10,6,56,85,DF,443.0,56622.0,2025-02-07 04:13:55+03:00,70.5,1,0.0
192.168.1.10,185.137.235.79,6,128,89,DF,56622.0,443.0,2025-02-07 04:13:55+03:00,85.4,1,0.0
185.137.235.79,192.168.1.10,6,56,56,DF,443.0,56622.0,2025-02-07 04:13:55+03:00,70.5,1,0.0
213.180.204.179,192.168.1.10,6,59,136,DF,443.0,60672.0,2025-02-07 04:13:56+03:00,136.0,1,0.0
192.168.1.10,213.180.204.179,6,128,54,DF,60672.0,443.0,2025-02-07 04:13:56+03:00,85.4,1,0.0
213.180.204.179,192.168.1.10,6,59,136,DF,443.0,60383.0,2025-02-07 04:13:56+03:00,136.0,1,0.0
192.168.1.10,213.180.204.179,6,128,54,DF,60383.0,443.0,2025-02-07 04:13:56+03:00,161.0,1,0.0
192.168.1.10,34.237.73.95,6,128,54,DF,60377.0,443.0,2025-02-07 04:14:00+03:00,161.0,1,4.0
192.168.1.10,35.174.127.31,6,128,295,DF,60898.0,443.0,2025-02-07 04:14:00+03:00,161.0,1,0.0
35.174.127.31,192.168.1.10,6,115,316,DF,443.0,60898.0,2025-02-07 04:14:00+03:00,316.0,1,0.0
185.137.235.79,192.168.1.10,6,56,56,DF,443.0,60402.0,2025-02-07 04:14:02+03:00,70.5,1,0.0
192.168.1.10,149.154.167.51,6,128,159,DF,53258.0,443.0,2025-02-07 04:14:04+03:00,117.16666666666667,1,0.0
149.154.167.51,192.168.1.10,6,53,722,DF,443.0,53258.0,2025-02-07 04:14:04+03:00,722.0,1,0.0
192.168.1.10,149.154.167.51,6,128,54,DF,53258.0,443.0,2025-02-07 04:14:04+03:00,117.16666666666667,1,0.0
91.105.192.100,192.168.1.10,6,56,56,DF,80.0,61729.0,2025-02-07 04:14:07+03:00,133.33333333333334,1,0.0
91.105.192.100,192.168.1.10,6,56,56,DF,80.0,61729.0,2025-02-07 04:14:07+03:00,133.33333333333334,1,0.0
192.168.1.10,34.237.73.95,6,128,54,DF,56621.0,443.0,2025-02-07 04:14:10+03:00,224.25,2,1.0
192.168.1.10,2.19.204.130,6,128,1438,DF,62188.0,443.0,2025-02-07 04:15:27+03:00,463.42857142857144,1,0.0
34.237.73.95,192.168.1.10,6,113,66,DF,443.0,60396.0,2025-02-07 04:15:28+03:00,189.5,2,1.0
192.168.1.1,224.0.0.1,2,1,60,DF,0.0,0.0,2025-02-07 04:15:33+03:00,60.0,1,0.0
34.237.73.95,192.168.1.10,6,118,315,DF,443.0,61774.0,2025-02-07 04:15:40+03:00,315.0,1,0.0
149.154.167.51,192.168.1.10,6,53,143,DF,443.0,53258.0,2025-02-07 04:15:44+03:00,143.0,1,0.0
185.137.235.79,192.168.1.10,6,56,56,DF,443.0,56622.0,2025-02-07 04:15:55+03:00,70.5,1,0.0
192.168.1.1,192.168.1.10,17,64,101,DF,0.0,0.0,2025-02-07 04:35:32+03:00,117.5,1,0.0
104.18.26.90,192.168.1.10,6,58,60,DF,443.0,62241.0,2025-02-07 04:35:35+03:00,60.0,1,0.0
104.18.27.90,192.168.1.10,6,58,66,DF,443.0,62278.0,2025-02-07 04:43:25+03:00,66.0,1,0.0
35.174.127.31,192.168.1.10,6,118,317,DF,443.0,60898.0,2025-02-07 04:43:36+03:00,317.0,1,0.0
136.243.11.250,192.168.1.10,6,56,2974,DF,443.0,62279.0,2025-02-07 04:43:40+03:00,770.8,1,0.0
213.180.204.179,192.168.1.10,6,59,66,DF,443.0,60672.0,2025-02-07 04:43:41+03:00,66.0,1,0.0
192.168.1.1,192.168.1.10,17,64,117,DF,0.0,0.0,2025-02-07 04:50:25+03:00,137.5,1,0.0
104.18.27.90,192.168.1.10,6,58,60,DF,443.0,62307.0,2025-02-07 04:50:26+03:00,60.0,1,0.0
185.137.235.79,192.168.1.10,6,56,66,DF,443.0,60402.0,2025-02-07 04:51:51+03:00,66.0,2,0.0
35.174.127.31,192.168.1.10,6,115,316,DF,443.0,60898.0,2025-02-07 04:51:52+03:00,316.0,1,0.0
185.137.235.79,192.168.1.10,6,56,56,DF,443.0,60402.0,2025-02-07 04:52:02+03:00,70.5,1,0.0
185.137.235.79,192.168.1.10,6,56,56,DF,443.0,60402.0,2025-02-07 04:52:07+03:00,86.5,2,0.0
20.238.236.234,192.168.1.10,6,50,66,DF,443.0,56626.0,2025-02-07 04:52:10+03:00,66.0,1,0.0
185.137.235.79,192.168.1.10,6,56,288,DF,443.0,60402.0,2025-02-07 04:52:20+03:00,288.0,2,0.0
185.137.235.180,192.168.1.10,6,56,54,DF,443.0,62313.0,2025-02-07 04:52:21+03:00,60.0,1,0.0
104.18.94.41,192.168.1.10,17,58,1242,DF,0.0,0.0,2025-02-07 04:52:25+03:00,1242.0,1,0.0
192.168.1.10,104.18.26.90,6,128,66,DF,62314.0,443.0,2025-02-07 04:52:26+03:00,368.8333333333333,2,0.0
192.168.1.10,34.237.73.95,6,128,293,DF,61774.0,443.0,2025-02-07 04:52:28+03:00,563.4285714285714,1,0.0
104.18.26.90,192.168.1.10,6,58,60,DF,443.0,62314.0,2025-02-07 04:52:32+03:00,60.0,1,0.0
192.168.1.10,35.174.127.31,6,128,163,DF,62571.0,443.0,2025-02-07 04:53:25+03:00,618.8571428571429,2,0.0
192.168.1.10,104.18.26.90,6,128,54,DF,62586.0,443.0,2025-02-07 04:53:27+03:00,483.5,2,0.0
2.19.204.130,192.168.1.10,6,59,66,DF,443.0,62587.0,2025-02-07 04:53:28+03:00,66.0,1,0.0
192.168.1.1,192.168.1.10,17,64,101,DF,0.0,0.0,2025-02-07 04:53:32+03:00,101.0,1,0.0
4.207.247.138,192.168.1.10,6,110,229,DF,443.0,60411.0,2025-02-07 04:53:33+03:00,229.0,1,0.0
87.250.251.183,192.168.1.10,6,59,557,DF,443.0,62589.0,2025-02-07 04:53:37+03:00,306.5,1,0.0
87.250.251.183,192.168.1.10,6,59,60,DF,443.0,62589.0,2025-02-07 04:53:47+03:00,72.5,1,0.0
185.137.235.79,192.168.1.10,6,56,834,DF,443.0,60402.0,2025-02-07 04:53:54+03:00,377.0,2,3.0
184.85.149.200,192.168.1.10,6,54,7354,DF,80.0,62593.0,2025-02-07 04:53:56+03:00,1971.75,1,0.0
35.174.127.31,192.168.1.10,6,114,317,DF,443.0,62572.0,2025-02-07 04:54:01+03:00,316.0,5,2.0
35.174.127.31,192.168.1.10,6,115,314,DF,443.0,62565.0,2025-02-07 04:54:15+03:00,314.0,1,0.0
4.207.247.138,192.168.1.10,6,110,229,DF,443.0,60411.0,2025-02-07 04:54:18+03:00,229.0,1,0.0
108.157.214.111,192.168.1.10,6,248,66,DF,443.0,62597.0,2025-02-07 04:54:24+03:00,66.0,2,0.0
173.194.222.188,192.168.1.10,6,123,66,,5228.0,62567.0,2025-02-07 04:54:26+03:00,66.0,1,0.0
2.19.204.130,192.168.1.10,6,59,868,DF,443.0,62604.0,2025-02-07 04:54:28+03:00,370.8,1,0.0
213.180.193.226,192.168.1.10,6,59,2494,DF,443.0,62605.0,2025-02-07 04:54:31+03:00,495.5,1,0.0
35.174.127.31,192.168.1.10,6,115,56,DF,443.0,62571.0,2025-02-07 04:54:32+03:00,272.5,5,3.0
2.19.204.130,192.168.1.10,6,59,78,DF,443.0,62604.0,2025-02-07 04:54:37+03:00,69.0,1,0.0
35.174.127.31,192.168.1.10,6,114,316,DF,443.0,62572.0,2025-02-07 05:08:24+03:00,318.0,2,0.0
2.19.204.130,192.168.1.10,6,59,56,DF,443.0,62663.0,2025-02-07 05:08:27+03:00,125.0,1,0.0
104.18.27.90,192.168.1.10,6,58,60,DF,443.0,62662.0,2025-02-07 05:08:29+03:00,60.0,1,0.0
213.180.193.234,192.168.1.10,6,59,3714,DF,443.0,62665.0,2025-02-07 05:08:32+03:00,956.0,1,0.0
35.174.127.31,192.168.1.10,6,115,316,DF,443.0,62566.0,2025-02-07 05:08:35+03:00,316.0,1,0.0
173.194.222.188,192.168.1.10,6,123,66,,5228.0,62567.0,2025-02-07 05:08:41+03:00,66.0,1,0.0
35.174.127.31,192.168.1.10,6,115,315,DF,443.0,62573.0,2025-02-07 05:08:41+03:00,315.0,1,0.0
35.174.127.31,192.168.1.10,6,115,317,DF,443.0,62566.0,2025-02-07 05:08:51+03:00,317.0,1,0.0
213.180.204.179,192.168.1.10,6,59,136,DF,443.0,60672.0,2025-02-07 05:08:56+03:00,136.0,1,0.0
192.168.1.10,91.105.192.100,6,128,54,DF,62521.0,443.0,2025-02-07 05:09:02+03:00,69.75,1,0.0
13.68.233.9,192.168.1.10,6,108,5894,DF,443.0,62666.0,2025-02-07 05:09:04+03:00,1340.0,2,0.0
192.168.1.10,13.68.233.9,6,128,54,DF,62666.0,443.0,2025-02-07 05:09:05+03:00,54.0,1,0.0
185.137.235.180,192.168.1.10,6,56,66,DF,443.0,62857.0,2025-02-07 18:00:55+03:00,66.0,2,0.0
192.168.1.1,192.168.1.10,17,64,268,DF,0.0,0.0,2025-02-07 18:01:03+03:00,254.5,1,0.0
91.105.192.100,192.168.1.10,6,56,56,DF,443.0,62783.0,2025-02-07 18:01:05+03:00,56.0,2,0.0
192.168.1.10,91.105.192.100,6,128,54,DF,62782.0,443.0,2025-02-07 18:01:06+03:00,116.0,1,0.0
192.168.1.10,185.137.235.180,6,128,54,DF,62805.0,443.0,2025-02-07 18:01:10+03:00,189.16666666666666,2,0.0
104.18.94.41,192.168.1.10,17,58,1242,DF,0.0,0.0,2025-02-07 18:01:18+03:00,1242.0,1,0.0
35.174.127.31,192.168.1.10,6,118,2974,DF,443.0,63049.0,2025-02-07 18:01:19+03:00,626.5,1,0.0
149.154.167.50,192.168.1.10,6,54,143,DF,443.0,62784.0,2025-02-07 18:01:20+03:00,151.0,1,0.0
192.168.1.10,149.154.167.50,6,128,54,DF,62784.0,443.0,2025-02-07 18:01:24+03:00,94.0,1,0.0
35.174.127.31,192.168.1.10,6,118,2974,DF,443.0,63050.0,2025-02-07 18:01:30+03:00,624.5,1,1.0
91.105.192.100,192.168.1.10,6,56,288,DF,80.0,62791.0,2025-02-07 18:01:33+03:00,288.0,1,0.0
149.154.167.50,192.168.1.10,6,54,56,DF,443.0,62784.0,2025-02-07 18:01:34+03:00,56.0,1,0.0
34.237.73.95,192.168.1.10,6,118,316,DF,443.0,62920.0,2025-02-07 18:01:48+03:00,316.0,1,0.0
34.237.73.95,192.168.1.10,6,118,318,DF,443.0,62927.0,2025-02-07 18:01:54+03:00,318.0,1,0.0
35.174.127.31,192.168.1.10,6,118,60,DF,443.0,63304.0,2025-02-07 18:50:42+03:00,776.8333333333334,2,2.0
213.180.204.179,192.168.1.10,6,59,66,DF,443.0,63239.0,2025-02-07 18:50:50+03:00,66.0,1,0.0
20.238.236.234,192.168.1.10,6,50,66,DF,443.0,63281.0,2025-02-07 18:50:57+03:00,66.0,1,0.0
213.180.193.14,192.168.1.10,6,59,66,DF,443.0,63307.0,2025-02-07 18:51:00+03:00,66.0,1,0.0
149.154.167.50,192.168.1.10,6,53,143,DF,443.0,63221.0,2025-02-07 18:51:02+03:00,143.0,1,0.0
40.69.83.104,192.168.1.10,6,111,60,DF,443.0,63230.0,2025-02-07 18:51:03+03:00,60.0,1,0.0
213.180.193.226,192.168.1.10,6,59,66,DF,443.0,63310.0,2025-02-07 18:51:03+03:00,66.0,1,0.0
213.180.204.127,192.168.1.10,6,59,1241,DF,443.0,63312.0,2025-02-07 18:51:04+03:00,459.6666666666667,1,0.0
13.107.21.239,192.168.1.10,6,118,5894,DF,443.0,63313.0,2025-02-07 18:51:05+03:00,967.0,1,0.0
204.79.197.237,192.168.1.10,6,118,66,DF,443.0,63314.0,2025-02-07 18:51:05+03:00,66.0,1,0.0
204.79.197.237,192.168.1.10,6,119,5894,DF,443.0,63314.0,2025-02-07 18:51:05+03:00,2071.3333333333335,1,0.0
92.123.189.9,192.168.1.10,17,57,66,DF,0.0,0.0,2025-02-07 18:51:05+03:00,66.0,1,0.0
185.137.235.80,192.168.1.10,6,56,56,DF,443.0,63253.0,2025-02-07 18:51:06+03:00,56.0,1,0.0
104.46.162.226,192.168.1.10,6,105,4434,DF,443.0,63315.0,2025-02-07 18:51:08+03:00,1356.0,2,0.0
104.46.162.226,192.168.1.10,6,104,2974,DF,443.0,63316.0,2025-02-07 18:51:08+03:00,1335.4,2,0.0
104.79.88.62,192.168.1.10,6,48,60,DF,443.0,63261.0,2025-02-07 18:51:09+03:00,72.5,1,0.0
149.154.167.50,192.168.1.10,6,53,56,DF,443.0,63221.0,2025-02-07 18:51:14+03:00,56.0,1,0.0
192.168.1.10,4.207.247.137,6,128,590,,63308.0,443.0,2025-02-07 18:51:16+03:00,266.85714285714283,1,0.0
192.168.1.10,104.18.26.90,6,128,66,DF,63318.0,443.0,2025-02-07 18:51:17+03:00,683.0,2,0.0
192.168.1.10,104.18.94.41,17,128,1286,DF,0.0,0.0,2025-02-07 18:51:18+03:00,374.7142857142857,2,0.0
104.46.162.226,192.168.1.10,6,105,60,DF,443.0,63315.0,2025-02-07 18:51:19+03:00,60.0,1,0.0
35.174.127.31,192.168.1.10,6,118,60,DF,443.0,63317.0,2025-02-07 18:51:22+03:00,66.0,1,0.0
149.154.167.50,192.168.1.10,6,53,56,DF,443.0,63221.0,2025-02-07 18:51:22+03:00,99.5,1,1.0
192.168.1.1,192.168.1.10,17,64,161,DF,0.0,0.0,2025-02-07 18:51:32+03:00,161.0,1,0.0
192.168.1.1,192.168.1.10,17,64,121,DF,0.0,0.0,2025-02-07 18:51:34+03:00,145.0,1,0.0
192.168.1.1,192.168.1.10,17,64,215,DF,0.0,0.0,2025-02-07 18:51:37+03:00,215.0,1,0.0
192.168.1.10,13.227.219.113,6,128,66,DF,63329.0,443.0,2025-02-07 18:51:38+03:00,60.0,1,0.0
34.237.73.95,192.168.1.10,6,118,60,DF,443.0,63321.0,2025-02-07 18:51:39+03:00,60.0,1,0.0
192.168.1.10,13.227.219.113,6,128,54,DF,63328.0,443.0,2025-02-07 18:51:41+03:00,214.0,1,0.0
192.168.1.10,35.174.127.31,6,128,1514,DF,63347.0,443.0,2025-02-07 18:53:41+03:00,326.0,2,0.0
40.79.141.152,192.168.1.10,6,111,60,DF,443.0,63322.0,2025-02-07 18:53:45+03:00,60.0,1,0.0
213.180.204.179,192.168.1.10,6,59,66,DF,443.0,63239.0,2025-02-07 18:53:50+03:00,66.0,1,0.0
149.154.167.50,192.168.1.10,6,53,56,DF,443.0,63221.0,2025-02-07 18:53:57+03:00,56.0,1,0.0
91.105.192.100,192.168.1.10,6,62,56,DF,443.0,63211.0,2025-02-07 18:54:04+03:00,56.0,1,0.0
185.137.235.80,192.168.1.10,6,56,56,DF,443.0,63253.0,2025-02-07 18:54:06+03:00,70.5,2,0.0
91.105.192.100,192.168.1.10,6,56,56,DF,443.0,63210.0,2025-02-07 18:54:14+03:00,56.0,2,0.0
192.168.1.10,35.174.127.31,6,128,1514,DF,63350.0,443.0,2025-02-07 18:54:19+03:00,320.57142857142856,1,0.0
4.207.247.137,192.168.1.10,6,62,56,DF,443.0,63235.0,2025-02-07 18:54:20+03:00,56.0,1,1.0
213.180.204.179,192.168.1.10,6,59,136,DF,443.0,63293.0,2025-02-07 18:54:33+03:00,136.0,1,0.0
192.168.1.1,192.168.1.10,17,64,189,DF,0.0,0.0,2025-02-07 18:54:37+03:00,189.0,1,0.0
18.245.60.101,192.168.1.10,6,248,4374,,443.0,63361.0,2025-02-07 18:54:37+03:00,810.875,2,0.0
74.125.205.188,192.168.1.10,6,123,66,,5228.0,63279.0,2025-02-07 18:54:42+03:00,66.0,1,0.0
18.245.46.32,192.168.1.10,6,248,60,,443.0,63352.0,2025-02-07 18:54:43+03:00,60.0,1,0.0
192.168.1.1,192.168.1.10,17,64,121,DF,0.0,0.0,2025-02-07 18:54:49+03:00,145.0,1,0.0
185.137.235.80,192.168.1.10,6,56,66,DF,443.0,63253.0,2025-02-07 18:54:51+03:00,66.0,2,0.0
20.238.236.234,192.168.1.10,6,50,66,DF,443.0,63281.0,2025-02-07 18:54:57+03:00,66.0,1,0.0
185.137.235.80,192.168.1.10,6,56,854,DF,443.0,63253.0,2025-02-07 18:55:03+03:00,854.0,2,0.0
192.168.1.10,104.16.145.246,6,128,54,DF,63364.0,443.0,2025-02-07 18:55:03+03:00,232.5,2,0.0
192.168.1.10,149.154.167.50,6,128,367,DF,63221.0,443.0,2025-02-07 18:55:06+03:00,136.85714285714286,1,0.0
104.85.0.160,192.168.1.10,6,51,2974,DF,443.0,63366.0,2025-02-07 18:55:08+03:00,540.625,2,2.0
192.168.1.10,104.85.0.160,6,128,54,DF,63366.0,443.0,2025-02-07 18:55:08+03:00,153.71428571428572,1,0.0
104.85.0.160,192.168.1.10,6,51,435,DF,443.0,63366.0,2025-02-07 18:55:09+03:00,435.0,1,0.0
192.168.1.10,104.85.0.160,6,128,261,DF,63366.0,443.0,2025-02-07 18:55:10+03:00,137.33333333333334,1,0.0
13.35.58.75,192.168.1.10,6,248,1494,,443.0,63371.0,2025-02-07 18:55:10+03:00,419.4,1,0.0
192.168.1.10,104.85.0.160,6,128,271,DF,63366.0,443.0,2025-02-07 18:55:11+03:00,173.75,1,0.0
192.168.1.10,104.85.0.160,6,128,271,DF,63366.0,443.0,2025-02-07 18:55:11+03:00,138.0,1,0.0
13.35.58.75,192.168.1.10,6,248,1494,,443.0,63376.0,2025-02-07 18:55:12+03:00,321.14285714285717,1,0.0
192.168.1.1,192.168.1.10,17,64,95,DF,0.0,0.0,2025-02-07 18:55:17+03:00,95.0,1,0.0
18.66.102.54,192.168.1.10,6,247,60,,443.0,63378.0,2025-02-07 18:55:22+03:00,138.0,1,0.0
35.174.127.31,192.168.1.10,6,118,2974,DF,443.0,63379.0,2025-02-07 18:55:26+03:00,673.7142857142857,2,1.0
74.125.205.188,192.168.1.10,6,123,66,,5228.0,63279.0,2025-02-07 18:55:27+03:00,66.0,1,0.0
185.137.235.80,192.168.1.10,6,56,1180,DF,443.0,63253.0,2025-02-07 18:55:38+03:00,1180.0,2,0.0
192.168.1.10,35.174.127.31,6,128,54,DF,63250.0,443.0,2025-02-07 18:55:41+03:00,116.0,1,0.0
20.238.236.234,192.168.1.10,6,50,66,DF,443.0,63281.0,2025-02-07 18:55:42+03:00,66.0,1,0.0
213.180.204.179,192.168.1.10,6,59,66,DF,443.0,63239.0,2025-02-07 18:55:50+03:00,66.0,1,0.0
149.154.167.50,192.168.1.10,6,53,143,DF,443.0,63221.0,2025-02-07 18:55:58+03:00,143.0,1,0.0
213.180.193.234,192.168.1.10,6,59,66,DF,443.0,63382.0,2025-02-07 18:56:03+03:00,66.0,1,0.0
34.237.73.95,192.168.1.10,6,118,2974,DF,443.0,63381.0,2025-02-07 18:56:04+03:00,629.5,1,0.0
213.180.204.179,192.168.1.10,6,59,136,DF,443.0,63239.0,2025-02-07 18:56:05+03:00,136.0,1,0.0
4.207.247.137,192.168.1.10,6,111,227,DF,443.0,63308.0,2025-02-07 18:56:07+03:00,227.0,1,0.0
91.105.192.100,192.168.1.10,6,62,56,DF,443.0,63210.0,2025-02-07 18:56:14+03:00,56.0,1,0.0
192.168.1.10,91.105.192.100,6,128,54,DF,63214.0,443.0,2025-02-07 18:56:16+03:00,96.0,1,0.0
104.18.26.90,192.168.1.10,6,58,1429,DF,443.0,63383.0,2025-02-07 18:56:17+03:00,402.75,1,0.0
192.168.1.10,104.18.26.90,6,128,66,DF,63383.0,443.0,2025-02-07 18:56:18+03:00,443.42857142857144,2,0.0
104.18.26.90,192.168.1.10,6,58,60,DF,443.0,63383.0,2025-02-07 18:56:19+03:00,60.0,1,0.0
4.207.247.137,192.168.1.10,6,62,56,DF,443.0,63235.0,2025-02-07 18:56:21+03:00,56.0,1,0.0
20.238.236.234,192.168.1.10,6,50,66,DF,443.0,63281.0,2025-02-07 18:56:27+03:00,66.0,1,0.0
213.180.204.179,192.168.1.10,6,59,136,DF,443.0,63293.0,2025-02-07 18:56:33+03:00,136.0,1,0.0
185.137.235.80,192.168.1.10,6,56,56,DF,443.0,63253.0,2025-02-07 18:56:39+03:00,86.0,2,0.0
